"Date","OUTFLOW","OMR","BD_EC_prev","X2_prev","X2_current","BD_EC_current"
1928-08-31,5885.52134622725,-11349.3349778094,3027.333,80.03142,83.23308,3678.6008
1928-09-30,11093.75,-4902.22879158544,3678.6008,83.23308,79.94593,7543.5933
1928-10-31,8125,-2610.69296619456,7543.5933,79.94593,79.99329,7512.975
1928-11-30,6245.58461233385,-8369.90801001784,7512.975,79.99329,84.4971,9115.48
1928-12-31,5039.74946301788,-7453.60760762674,9115.48,84.4971,86.84942,10857.069
1929-01-31,8632.51920666725,-4757.26037361557,10857.069,86.84942,86.36618,5814.833
1929-02-28,14968.0539091509,-4316.42857142857,5814.833,86.36618,78.96704,2436.2305
1929-03-31,8486.95043947115,-3717.86219283933,2436.2305,78.96704,77.915016,3664.7385
1929-04-30,7100,-931.249391458768,3664.7385,77.915016,82.406105,7843.4497
1929-05-31,4053.60646370284,-2102.58588253086,7843.4497,82.406105,87.57188,10825.198
1929-06-30,3000,-1486.58053533479,10825.198,87.57188,91.299904,14517.722
1929-07-31,3000,-1910.82143905577,14517.722,91.299904,93.83049,17709.771
1929-08-31,3000,-1800.63771745147,17709.771,93.83049,93.57554,19392.338
1929-09-30,3779.99999999999,-2414.38918678629,19392.338,93.57554,92.64816,12009.403
1929-10-31,3000,-2486.76213483767,12009.403,92.64816,93.72323,11321.873
1929-11-30,4579.17380850883,-775.369681793498,11321.873,93.72323,93.69991,11348.662
1929-12-31,13912.7788531436,-5290.32258064516,11348.662,93.69991,83.329475,4358.3696
1930-01-31,26784.1652773276,-4516.12903225806,4358.3696,83.329475,65.39055,1700.1117
1930-02-28,18535.715,-1524.67588760322,1700.1117,65.39055,65.8575,1587.8359
1930-03-31,28176.8863515424,-3935,1587.8359,65.8575,62.607555,1367.0759
1930-04-30,12673.683035653,-2030.01574156082,1367.0759,62.607555,69.89085,1922.3861
1930-05-31,7843.75859170207,-2568.66647020018,1922.3861,69.89085,79.8513,5084.864
1930-06-30,7100,-5000,5084.864,79.8513,83.48704,8125.211
1930-07-31,5000,-9778.57406706898,8125.211,83.48704,85.92211,11023.732
1930-08-31,3500,-5641.79991836338,11023.732,85.92211,90.191246,13955.0205
1930-09-30,3229.86286480659,-5515.02933289663,13955.0205,90.191246,92.28879,10162.105
1930-10-31,4746.77096685405,-1799.14730079094,10162.105,92.28879,91.73892,9842.164
1930-11-30,5000.69068376285,-2792.35142604441,9842.164,91.73892,91.50795,9872.472
1930-12-31,4500,-2094.56043474625,9872.472,91.50795,92.59989,9668.708
1931-01-31,17452.7406928954,147.394521415502,9668.708,92.59989,79.40689,3712.7915
1931-02-28,8005.60882248449,-4851.87384697733,3712.7915,79.40689,77.72357,3623.6301
1931-03-31,7293.54708001159,-1365.0946090111,3623.6301,77.72357,82.74684,3966.2498
1931-04-30,4221.50622817601,-740.908049151645,3966.2498,82.74684,87.67658,6339.768
1931-05-31,5170.32746409102,-1934.25951500234,6339.768,87.67658,89.99341,9128.822
1931-06-30,3125.26680158048,-1791.1211170313,9128.822,89.99341,93.06511,13765.975
1931-07-31,3719.22988153929,-2125.6346585324,13765.975,93.06511,93.89852,17355.807
1931-08-31,3000,-2435.81338728349,17355.807,93.89852,93.52198,18313.113
1931-09-30,3000,-1954.77161815689,18313.113,93.52198,93.31031,12172.735
1931-10-31,3676.67545730279,-1935.83493829787,12172.735,93.31031,93.79813,11304.244
1931-11-30,4477.70261598686,-3246.24314469905,11304.244,93.79813,93.53053,11217.78
1931-12-31,21217.0477408526,-5290.32258064516,11217.78,93.53053,75.11409,2984.099
1932-01-31,21267.8253551006,-4516.12903225806,2984.099,75.11409,65.66835,1401.9252
1932-02-29,26385.6446082522,-4333.79310344828,1401.9252,65.66835,63.20995,1604.4467
1932-03-31,8487.32271237224,-3736.95520173748,1604.4467,63.20995,74.13228,2819.9543
1932-04-30,9515.0099309154,-1869.07776703087,2819.9543,74.13228,80.08657,6513.564
1932-05-31,14556.2063495006,-2359.06527169765,6513.564,80.08657,74.9375,5912.7227
1932-06-30,3473.82775825657,-1534.54729650713,5912.7227,74.9375,82.50972,6324.7446
1932-07-31,3019.50763142174,-1982.9594032807,6324.7446,82.50972,89.942955,13001.506
1932-08-31,3000,-1773.53542126576,13001.506,89.942955,92.219475,17226.428
1932-09-30,3569.82567362243,-3702.05787105369,17226.428,92.219475,92.79717,11855.856
1932-10-31,3000,-3110.85291932831,11855.856,92.79717,94.20384,11330.036
1932-11-30,5322.50315802736,-1860.98286301263,11330.036,94.20384,93.32545,10754.816
1932-12-31,7335.29144496561,-4450.3290621053,10754.816,93.32545,90.07446,7246.0425
1933-01-31,12039.1065661238,-5000,7246.0425,90.07446,83.37872,3651.174
1933-02-28,10296.3552229715,-4820,3651.174,83.37872,78.82886,4792.872
1933-03-31,7544.81959790732,-2953.28632570161,4792.872,78.82886,80.79024,7454.3506
1933-04-30,5719.15220241357,-657.976953895921,7454.3506,80.79024,84.484825,10429.471
1933-05-31,6796.3708241819,-2016.28223877064,10429.471,84.484825,86.60924,5989.005
1933-06-30,3000,-1777.04472306227,5989.005,86.60924,90.35821,10564.107
1933-07-31,3007.54725246416,-2085.64430445449,10564.107,90.35821,93.38397,16705.025
1933-08-31,3000,-1840.4421122051,16705.025,93.38397,93.73282,18966.695
1933-09-30,3496.90575460419,-2685.80382781088,18966.695,93.73282,92.76403,12162.426
1933-10-31,3000,-1706.01177939468,12162.426,92.76403,94.03954,11772.995
1933-11-30,5851.6554654078,-1213.31313677178,11772.995,94.03954,92.66735,11236.879
1933-12-31,10144.8081214773,-6551.22967114023,11236.879,92.66735,86.47367,5775.474
1934-01-31,16562.5239297849,-3645.16129032258,5775.474,86.47367,74.6422,4364.611
1934-02-28,15720.2983764942,-4427.32142857143,4364.611,74.6422,69.857666,3304.0137
1934-03-31,8001.77486812841,-4027.85867119058,3304.0137,69.857666,77.30004,4834.5757
1934-04-30,5902.59671504858,-738.866092916684,4834.5757,77.30004,83.70579,8908.334
1934-05-31,4773.87831694228,-2081.90187387596,8908.334,83.70579,89.18182,7361.488
1934-06-30,3077.91790905885,-1778.15503490992,7361.488,89.18182,92.36038,12620.91
1934-07-31,3000,-2153.89988724442,12620.91,92.36038,93.870705,17391.012
1934-08-31,3000,-2189.45668457572,17391.012,93.870705,93.87105,19367.443
1934-09-30,3319.81844665947,-4221.73728777045,19367.443,93.87105,93.03166,12703.276
1934-10-31,3420.67596482231,-1322.23224411083,12703.276,93.03166,93.70575,12213.767
1934-11-30,6085.68122508387,-5051.60440675774,12213.767,93.70575,91.84102,9901.328
1934-12-31,6097.47026918183,-4122.61612539211,9901.328,91.84102,90.33854,7556.408
1935-01-31,29487.8843639607,-3645.16129032258,7556.408,90.33854,68.41991,1614.6136
1935-02-28,14082.8047195377,-4316.42857142857,1614.6136,68.41991,68.06396,1351.9672
1935-03-31,24206.1876125599,-3935,1351.9672,68.06396,65.16287,2050.613
1935-04-30,46894.3761116773,-3452.6327547892,2050.613,65.16287,57.625282,701.86194
1935-05-31,21608.5394592043,-1900.45813583097,701.86194,57.625282,63.77788,814.8417
1935-06-30,6170,-5000,814.8417,63.77788,77.423225,3629.845
1935-07-31,6500,-8187.0205636256,3629.845,77.423225,84.50771,5147.16
1935-08-31,4000,-2369.12164155226,5147.16,84.50771,87.46615,7126.199
1935-09-30,3000,-5971.44857266956,7126.199,87.46615,91.324776,9676.838
1935-10-31,7164.06292293259,-1364.10519695504,9676.838,91.324776,89.094666,8222.168
1935-11-30,4500,-5454.55732636464,8222.168,89.094666,89.13732,11387.38
1935-12-31,7206.14101960627,-3681.28295722431,11387.38,89.13732,88.39785,7610.947
1936-01-31,42367.6670296404,-3645.16129032258,7610.947,88.39785,62.503345,1232.5387
1936-02-29,101508.671860125,-3959.14448265443,1232.5387,62.503345,53.392727,245.78058
1936-03-31,31880.5837559538,-3500,245.78058,53.392727,59.484383,361.31995
1936-04-30,27577.3428692198,-580.393501956476,361.31995,59.484383,61.968758,879.5154
1936-05-31,13058.3476840317,-1281.73512626559,879.5154,61.968758,69.99692,2042.7681
1936-06-30,6272.8408509885,-3143.33569376987,2042.7681,69.99692,80.64651,5604.8154
1936-07-31,8020.16483393583,-9023.06953370726,5604.8154,80.64651,83.2372,4728.7334
1936-08-31,4142.91933079931,-9130.54361358373,4728.7334,83.2372,86.74957,6248.4824
1936-09-30,3817.37473727204,-5211.62656221313,6248.4824,86.74957,90.12236,9170.433
1936-10-31,4423.15846686437,-6764.46329876186,9170.433,90.12236,91.624596,9209.413
1936-11-30,4500,-4301.20284127331,9209.413,91.624596,92.62179,9256.526
1936-12-31,8294.26118069564,-3786.97414383826,9256.526,92.62179,88.82566,7199.551
1937-01-31,11334.4310435674,-5000,7199.551,88.82566,83.3483,4029.3975
1937-02-28,56151.7432945161,-4316.42857142857,4029.3975,83.3483,58.14922,1790.1862
1937-03-31,45651.0146279115,-3935,1790.1862,58.14922,56.7083,354.59796
1937-04-30,22660.0849772528,-1082.68193372584,354.59796,56.7083,63.190002,819.25854
1937-05-31,16857.8898628032,118.673041784918,819.25854,63.190002,67.92374,1989.0626
1937-06-30,7800,-5000,1989.0626,67.92374,77.53977,4149.3037
1937-07-31,6500,-7670.99827757622,4149.3037,77.53977,83.78965,3986.5935
1937-08-31,4000,-5427.78528663445,3986.5935,83.78965,87.448715,6480.227
1937-09-30,3000,-6009.99511981014,6480.227,87.448715,91.140976,9606.348
1937-10-31,4000,-4682.54042496784,9606.348,91.140976,92.7586,10124.01
1937-11-30,15912.2841722664,-9488.48950739824,10124.01,92.7586,80.47432,3684.1135
1937-12-31,71882.9878164018,-5290.32258064516,3684.1135,80.47432,55.826435,571.536
1938-01-31,30531.375440625,-4516.12903225806,571.536,55.826435,60.088337,454.4558
1938-02-28,188039.852621301,1733.5860327765,454.4558,60.088337,51.30147,287.62354
1938-03-31,191809.010900133,6584.68913661783,287.62354,51.30147,51.607037,225.02492
1938-04-30,56184.9039587576,-2374.31424217468,225.02492,51.607037,55.256153,231.3795
1938-05-31,39792.1651214161,1945.91242721338,231.3795,55.256153,58.035225,300.34872
1938-06-30,10850.1483196151,-3172.45050165576,300.34872,58.035225,70.282585,1419.8275
1938-07-31,9045.25352209657,-7119.42794118462,1419.8275,70.282585,79.09579,5508.964
1938-08-31,6232.21313363205,-8844.4504646492,5508.964,79.09579,82.34749,8743.59
1938-09-30,10315.5031782271,-8521.64540128589,8743.59,82.34749,79.97173,9832.788
1938-10-31,8281.25,-5802.82934952988,9832.788,79.97173,80.01627,8457.902
1938-11-30,4925.07000163499,-9549.98168850629,8457.902,80.01627,85.35744,10345.436
1938-12-31,5134.74063808726,-6300.60064797177,10345.436,85.35744,87.657135,13114.217
1939-01-31,8581.87113948634,-3097.47220606437,13114.217,87.657135,86.8603,7357.1216
1939-02-28,10381.7034751115,-4448.85928558894,7357.1216,86.8603,83.39629,4520.1055
1939-03-31,9395.75755851169,-3094.32588820867,4520.1055,83.39629,81.251526,3265.2295
1939-04-30,11812.8493602305,-2168.70680896672,3265.2295,81.251526,78.09583,6113.3228
1939-05-31,10040.6345104269,-2581.59208221155,6113.3228,78.09583,78.8221,6820.6006
1939-06-30,5466.60593042962,-3488.54743774521,6820.6006,78.8221,83.60922,8660.126
1939-07-31,5523.98308085051,-5479.14250438679,8660.126,83.60922,87.48466,6670.6714
1939-08-31,4277.09218805271,-3863.97860058617,6670.6714,87.48466,90.18981,7468.1562
1939-09-30,3000,-4198.21611840076,7468.1562,90.18981,92.12326,9624.223
1939-10-31,4000,-2032.69760678533,9624.223,92.12326,92.86371,10611.503
1939-11-30,4964.16179549635,-1618.21474121296,10611.503,92.86371,92.50149,10121.314
1939-12-31,5723.64968474806,-2270.29340318761,10121.314,92.50149,91.11608,8809.433
1940-01-31,38787.1585953671,-3645.16129032258,8809.433,91.11608,64.28477,1524.7495
1940-02-29,82116.8312561598,-4333.79310344828,1524.7495,64.28477,53.931454,254.41032
1940-03-31,102203.437475522,-3500,254.41032,53.931454,53.06262,228.42268
1940-04-30,45051.9169344348,-815.991181937476,228.42268,53.06262,56.652206,268.82208
1940-05-31,14835.9716885046,-2155.09640003579,268.82208,56.652206,67.21091,1225.9072
1940-06-30,7040.85313059163,-5000,1225.9072,67.21091,78.85193,4658.549
1940-07-31,11357.1917995344,-8417.23249717617,4658.549,78.85193,79.91203,3089.099
1940-08-31,6047.04321722581,-11433.1840999992,3089.099,79.91203,83.066086,3483.8125
1940-09-30,11093.75,-4202.05133560814,3483.8125,83.066086,80.03812,7185.08
1940-10-31,8437.5,-3147.70227684119,7185.08,80.03812,79.94721,7496.7593
1940-11-30,4500,-7788.86914235949,7496.7593,79.94721,86.195755,9875.378
1940-12-31,39833.6374321348,-5290.32258064516,9875.378,86.195755,62.978043,4203.7227
1941-01-31,99058.4725342001,-4516.12903225807,4203.7227,62.978043,53.142475,284.2486
1941-02-28,135952.307161216,-4464.28571428571,284.2486,53.142475,52.34654,227.65524
1941-03-31,88073.5087620456,-3500,227.65524,52.34654,53.196556,228.04729
1941-04-30,77145.9608084034,-3995,228.04729,53.196556,53.625347,229.98944
1941-05-31,29767.7399581184,-1134.13480630467,229.98944,53.625347,60.256985,417.12234
1941-06-30,8707.84820648342,-4370.317279534,417.12234,60.256985,73.46183,2289.4666
1941-07-31,9331.21813290937,-10199.084326918,2289.4666,73.46183,79.76159,6351.4893
1941-08-31,5765.73682519531,-9761.46716906159,6351.4893,79.76159,82.77607,8589.477
1941-09-30,11118.7357788086,-9260.81467672147,8589.477,82.77607,79.59919,9418.087
1941-10-31,7968.75,-8199.17582944653,9418.087,79.59919,79.97249,7795.1943
1941-11-30,5468.58054537558,-9600.49627246216,7795.1943,79.97249,85.13574,9736.607
1941-12-31,58404.5962648837,-5290.32258064516,9736.607,85.13574,58.56172,3450.6543
1942-01-31,84810.6717631645,-4516.12903225807,3450.6543,58.56172,53.43799,246.38371
1942-02-28,162866.45620741,-4464.28571428571,246.38371,53.43799,51.81941,228.41972
1942-03-31,27783.0554219833,-3500,228.41972,51.81941,60.49693,357.3196
1942-04-30,46334.8240237067,-3995,357.3196,60.49693,57.44775,447.63074
1942-05-31,33236.2121228907,-1326.94053633558,447.63074,57.44775,59.91105,526.1695
1942-06-30,7934.95558196844,-4778.98328785778,526.1695,59.91105,73.58488,2343.367
1942-07-31,8951.34477684269,-9326.55390325132,2343.367,73.58488,80.867874,6882.1943
1942-08-31,5977.58022753906,-9253.57488737947,6882.1943,80.867874,82.78198,9129.6455
1942-09-30,10625,-8132.94296903804,9129.6455,82.78198,79.93565,9864.002
1942-10-31,8125,-4252.56778967803,9864.002,79.93565,79.98864,8133.4395
1942-11-30,9877.76020968966,-8563.38412066017,8133.4395,79.98864,80.61901,8903.65
1942-12-31,23776.4926866832,-5290.32258064516,8903.65,80.61901,67.41712,5708.994
1943-01-31,87929.0718884883,-4516.12903225806,5708.994,67.41712,53.792812,528.7062
1943-02-28,61188.6752349736,-4033.03571428571,528.7062,53.792812,54.629696,241.59854
1943-03-31,87349.9996199871,-3171.91816637173,241.59854,54.629696,53.45951,236.10782
1943-04-30,30025.134441363,205.374675055669,236.10782,53.45951,59.953854,410.92932
1943-05-31,11665.613129495,-2571.60100466033,410.92932,59.953854,71.10511,2108.467
1943-06-30,7812.5,-4928.94893544214,2108.467,71.10511,79.98882,5799.7744
1943-07-31,10692.7477817225,-9910.81382591988,5799.7744,79.98882,79.55977,8017.6997
1943-08-31,5759.87291367651,-8773.64996990788,8017.6997,79.55977,82.295746,8576.6455
1943-09-30,10781.25,-4441.82247752463,8576.6455,82.295746,79.987625,9637.835
1943-10-31,7968.75,-5104.27876153339,9637.835,79.987625,80.019035,8085.3325
1943-11-30,4500,-8241.50419986545,8085.3325,80.019035,85.98288,10020.988
1943-12-31,5861.26515115122,-4789.77903115159,10020.988,85.98288,88.77757,7087.29
1944-01-31,9354.50546300163,-4833.25594738808,7087.29,88.77757,86.0008,6409.2124
1944-02-29,27749.2309810622,-4333.79310344828,6409.2124,86.0008,67.569305,1456.0128
1944-03-31,18992.1065960253,-3935,1456.0128,67.569305,65.37407,1195.8977
1944-04-30,11928.5629701078,-2022.66428075687,1195.8977,65.37407,72.79854,3061.9067
1944-05-31,9452.09125817777,-498.934099827903,3061.9067,72.79854,78.62558,5798.796
1944-06-30,7100,-5000,5798.796,78.62558,82.32845,7865.2607
1944-07-31,5518.51397614587,-4328.38763355112,7865.2607,82.32845,86.17942,5839.8335
1944-08-31,4973.24420029434,-3177.40468710297,5839.8335,86.17942,89.22178,7328.175
1944-09-30,3000,-4686.70323243431,7328.175,89.22178,91.54675,9574.137
1944-10-31,4000,-3964.55504606799,9574.137,91.54675,92.64137,10709.724
1944-11-30,8849.38402231261,-6606.29846840668,10709.724,92.64137,87.91379,8030.3364
1944-12-31,13699.0656549952,-5290.32258064516,8030.3364,87.91379,78.3697,7418.911
1945-01-31,8521.09831383478,-5000,7418.911,78.3697,79.082825,6764.989
1945-02-28,61019.5680615266,-4316.42857142857,6764.989,79.082825,57.50414,838.3727
1945-03-31,24092.9420131982,-3500,838.3727,57.50414,61.89367,690.8157
1945-04-30,13282.3753317724,-1922.52772626785,690.8157,61.89367,70.21683,2255.2908
1945-05-31,10781.291400997,-2049.36298110438,2255.2908,70.21683,76.49027,4492.41
1945-06-30,7243.3335,-4999.99999999999,4492.41,76.49027,81.490166,6930.909
1945-07-31,5000,-9745.36117964614,6930.909,81.490166,85.31107,10877.272
1945-08-31,3500,-7215.93677458463,10877.272,85.31107,89.248505,13804.286
1945-09-30,3477.87336093713,-6229.41864401737,13804.286,89.248505,91.8239,9467.905
1945-10-31,5418.916866152,-6241.9240970904,9467.905,91.8239,90.87712,9215.717
1945-11-30,7881.27537266076,-9616.44269796412,9215.717,90.87712,87.97266,6912.7637
1945-12-31,80239.0393932696,-5290.32258064516,6912.7637,87.97266,56.278778,1360.3953
1946-01-31,52589.5528875839,-4516.12903225806,1360.3953,56.278778,55.626537,267.71628
1946-02-28,22945.2719964806,-4033.03571428571,267.71628,55.626537,62.572147,629.26654
1946-03-31,22043.5912055413,-3500,629.26654,62.572147,64.606445,1329.6227
1946-04-30,15074.941634675,-2116.35955560597,1329.6227,64.606445,68.82797,2236.91
1946-05-31,11991.7295459882,-1921.66713014423,2236.91,68.82797,74.731834,4178.639
1946-06-30,7100,-5000,4178.639,74.731834,81.009384,6604.105
1946-07-31,8170.98186071152,-9792.9073486201,6604.105,81.009384,83.29935,4154.1133
1946-08-31,4200.36911109357,-10142.0608599548,4154.1133,83.29935,87.23415,5563.8154
1946-09-30,3910.55284925849,-6292.45204776411,5563.8154,87.23415,90.008125,8207.66
1946-10-31,4000,-6619.1669682044,8207.66,90.008125,91.49623,9074.222
1946-11-30,6785.81735221074,-6702.04360488816,9074.222,91.49623,90.05643,8127.392
1946-12-31,8402.02714072841,-6950.06865795302,8127.392,90.05643,86.18341,5102.0103
1947-01-31,6000,-5000,5102.0103,86.18341,87.0957,9024.278
1947-02-28,15362.2160445548,-4316.42857142857,9024.278,87.0957,79.446266,3414.307
1947-03-31,15009.0428209727,-4625,3414.307,79.446266,71.68951,2957.634
1947-04-30,11480.9787645769,-2348.11922612007,2957.634,71.68951,74.626785,4312.605
1947-05-31,8775.59712520856,-2604.09830080233,4312.605,74.626785,79.56518,6102.8003
1947-06-30,7100,-4100.46125137018,6102.8003,79.56518,82.99779,8076.795
1947-07-31,5000,-4263.50674934841,8076.795,82.99779,86.08476,10340.338
1947-08-31,3500,-2966.18791660984,10340.338,86.08476,90.89397,7915.4263
1947-09-30,3000,-4254.54159451485,7915.4263,90.89397,92.996895,10150.863
1947-10-31,4984.63025988759,-4768.8508771962,10150.863,92.996895,91.477135,9954.443
1947-11-30,4913.39941094459,-3716.40177406448,9954.443,91.477135,91.77736,9753.814
1947-12-31,5327.51175354488,-1927.58859994154,9753.814,91.77736,91.56247,9473.317
1948-01-31,13528.5215026933,-3645.16129032257,9473.317,91.56247,82.987,4391.73
1948-02-29,11144.827,-2789.5041833112,4391.73,82.987,77.464676,4037.2346
1948-03-31,13634.5150151491,-4533.49147496509,4037.2346,77.464676,74.20445,5224.097
1948-04-30,28423.0652898357,-2313.69312343681,5224.097,74.20445,63.736225,3106.1462
1948-05-31,22259.0876851343,-2393.6555047864,3106.1462,63.736225,64.25707,1275.5541
1948-06-30,7402.0835,-5000,1275.5541,64.25707,76.153496,3270.286
1948-07-31,5000,-11540.6942692568,3270.286,76.153496,84.72733,8147.171
1948-08-31,3500,-5901.25519509207,8147.171,84.72733,87.67521,11688.315
1948-09-30,3000,-5933.42284419671,11688.315,87.67521,91.7563,9113.322
1948-10-31,4236.13450057817,-4670.72867780845,9113.322,91.7563,92.613106,10115.444
1948-11-30,5499.05896272989,-4321.29971603231,10115.444,92.613106,91.676056,9523.543
